Episode,TotalReward,SquaresRevealed,Epsilon,WinRatio,Win,SubStateSize,Gamma,LR,EpsilonStart,EpsilonMin,EpsilonDecay,BufferCapacity,BatchSize,TargetUpdateFreq,EpisodeTime,AverageMoveTime
1866,4.45652173913043,87,0.049900000000094,0.066452304394427,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.50779509544373,0.417965849240621
1867,10,92,0.049900000000094,0.066952329941082,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.61495804786682,0.401068431990487
1868,-3.3695652173913,15,0.049900000000094,0.066916488222698,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.98809576034546,0.747023940086365
1869,4.67391304347826,89,0.049900000000094,0.066880684858213,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.70672464370728,0.518793149427934
1870,4.89130434782608,91,0.049900000000094,0.066844919786096,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.0645911693573,0.344098528226217
1871,4.67391304347826,89,0.049900000000094,0.066809192944949,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.12192487716675,0.353654146194458
1872,4.89130434782607,91,0.049900000000094,0.066773504273504,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.97122120857239,0.331734511587355
1873,4.67391304347826,89,0.049900000000094,0.066737853710625,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.91854023933411,0.486423373222351
1874,9.99999999999999,92,0.049900000000094,0.067235859124867,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.37485647201538,0.364571372667948
1875,10,92,0.049900000000094,0.067733333333333,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.7079484462738,0.338493555784225
1876,4.89130434782608,91,0.049900000000094,0.067697228144989,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.81482267379761,0.362964534759521
1877,4.23913043478261,85,0.049900000000094,0.06766116142781,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.63829660415649,0.409574151039124
1878,10,92,0.049900000000094,0.068157614483493,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.22676157951355,0.366280092912562
1879,4.56521739130434,88,0.049900000000094,0.068121341138904,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.4589364528656,0.405357859351418
1880,4.89130434782609,91,0.049900000000094,0.068085106382979,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.94184064865112,0.485460162162781
1881,3.47826086956521,78,0.049900000000094,0.068048910154173,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.87031269073486,0.374062538146973
1882,10,92,0.049900000000094,0.068544102019129,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.01667308807373,0.365152098915794
1883,4.45652173913043,87,0.049900000000094,0.068507700477961,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.13034319877625,0.516292899847031
1884,4.56521739130435,88,0.049900000000094,0.068471337579618,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.55167937278748,0.387919843196869
1885,10,92,0.049900000000094,0.068965517241379,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.11683249473572,0.352805415789286
1886,4.02173913043478,83,0.049900000000094,0.068928950159067,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.27708888053894,0.42569629351298
1887,9.99999999999999,92,0.049900000000094,0.069422363540011,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.65453338623047,0.31414074367947
1888,-4.89130434782609,1,0.049900000000094,0.069385593220339,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.55071353912354,0.775356769561768
1889,4.67391304347826,89,0.049900000000094,0.069348861831657,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.57426905632019,0.415842641483654
1890,-0.217391304347826,44,0.049900000000094,0.069312169312169,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.27629804611206,0.63814902305603
1891,4.78260869565217,90,0.049900000000094,0.069275515600212,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.83759140968323,0.367518281936645
1892,10,92,0.049900000000094,0.069767441860465,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.67560768127441,0.334450960159302
1893,10,92,0.049900000000094,0.070258848388801,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.96853399276733,0.382194922520564
1894,10,92,0.049900000000094,0.070749736008448,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.62177348136902,0.405443370342255
1895,10,92,0.049900000000094,0.071240105540897,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.48146343231201,0.348146343231201
1896,4.56521739130434,88,0.049900000000094,0.07120253164557,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.97599625587463,0.382768942759587
1897,4.78260869565217,90,0.049900000000094,0.071164997364259,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.14462208747864,0.428924417495727
1898,4.67391304347826,89,0.049900000000094,0.071127502634352,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.23862195014954,0.359846883349948
1899,9.99999999999999,92,0.049900000000094,0.07161664033702,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.16042828559876,0.322526767849922
1900,10,92,0.049900000000094,0.072105263157895,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.36445188522339,0.337778840746198
1901,4.13043478260869,84,0.049900000000094,0.072067332982641,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.6110520362854,0.40276300907135
1902,4.45652173913044,87,0.049900000000094,0.072029442691903,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.970499515533447,0.485249757766724
1903,4.89130434782608,91,0.049900000000094,0.071991592222806,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.72791600227356,0.357994750142097
1904,4.89130434782608,91,0.049900000000094,0.071953781512605,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.13990950584412,0.313990950584412
1905,4.34782608695652,86,0.049900000000094,0.071916010498688,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.51549935340881,0.419249892234802
1906,3.91304347826087,82,0.049900000000094,0.071878279118573,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.21263813972473,0.442527627944946
1907,2.06521739130435,65,0.049900000000094,0.071840587309911,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.54962277412415,0.516540924708048
1908,4.34782608695652,86,0.049900000000094,0.071802935010482,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.4731183052063,0.434139788150787
1909,4.89130434782608,91,0.049900000000094,0.071765322158198,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.00787496566772,0.334208329518636
1910,9.99999999999999,92,0.049900000000094,0.072251308900524,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.53515028953552,0.321377299048684
1911,4.67391304347826,89,0.049900000000094,0.072213500784929,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.0849301815033,0.347488363583883
1912,9.99999999999999,92,0.049900000000094,0.072698744769875,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.70997738838196,0.337270671671087
1913,4.67391304347825,89,0.049900000000094,0.072660742289598,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.04967713356018,0.388436702581552
1914,4.67391304347826,89,0.049900000000094,0.072622779519331,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.68391489982605,0.335489362478256
1915,4.67391304347826,89,0.049900000000094,0.072584856396867,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.23873805999756,0.323873805999756
1916,9.99999999999999,92,0.049900000000094,0.073068893528184,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.5658266544342,0.3975590467453
1917,4.1304347826087,84,0.049900000000094,0.073030777256129,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.07479071617126,0.582112959453038
1918,9.99999999999999,92,0.049900000000094,0.073514077163712,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.75861120223999,0.313217600186666
1919,4.78260869565217,90,0.049900000000094,0.073475768629495,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.60599279403687,0.434332132339478
1920,4.78260869565217,90,0.049900000000094,0.0734375,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.70995569229126,0.284992615381877
1921,-4.89130434782609,1,0.049900000000094,0.07339927121291,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.56666016578674,0.783330082893372
1922,10,92,0.049900000000094,0.073881373569199,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.58412742614746,0.43068790435791
1923,4.78260869565217,90,0.049900000000094,0.073842953718149,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.7873055934906,0.445177353345431
1924,10,92,0.049900000000094,0.074324324324324,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.78067398071289,0.463445663452148
1925,4.89130434782608,91,0.049900000000094,0.074285714285714,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.0889847278595,0.348164121309916
1926,4.67391304347826,89,0.049900000000094,0.074247144340602,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.85605144500732,0.476008574167887
1927,-4.89130434782609,1,0.049900000000094,0.07420861442657,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.57466411590576,0.787332057952881
1928,0.869565217391305,54,0.049900000000094,0.074170124481328,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.64546751976013,0.548489173253377
1929,10,92,0.049900000000094,0.074650077760498,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.48668456077576,0.371671140193939
1930,4.89130434782608,91,0.049900000000094,0.074611398963731,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.31774187088013,0.463548374176025
1931,-4.78260869565217,2,0.049900000000094,0.074572760227861,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.28368806838989,0.761229356129964
1932,10,92,0.049900000000094,0.075051759834369,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.72409749031067,0.340512186288834
1933,9.99999999999999,92,0.049900000000094,0.075530263838593,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.64733982086182,0.332196460050695
1934,4.67391304347826,89,0.049900000000094,0.075491209927611,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.21463680267334,0.459233828953334
1935,4.89130434782608,91,0.049900000000094,0.075452196382429,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.31677007675171,0.371574710397159
1936,-4.89130434782609,1,0.049900000000094,0.075413223140496,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.51936411857605,0.759682059288025
1937,10,92,0.049900000000094,0.07589055240062,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.22743725776672,0.371239542961121
1938,4.67391304347825,89,0.049900000000094,0.075851393188855,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.37909317016602,0.358606211344401
1939,4.13043478260869,84,0.049900000000094,0.075812274368231,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.25387334823608,0.406734168529511
1940,4.78260869565217,90,0.049900000000094,0.075773195876289,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.98092651367188,0.398728434244792
1941,-4.89130434782609,1,0.049900000000094,0.075734157650696,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.52352142333984,0.761760711669922
1942,10,92,0.049900000000094,0.076210092687951,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.1931324005127,0.31931324005127
1943,4.34782608695652,86,0.049900000000094,0.076170869788986,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.03796720504761,0.448663022783067
1944,4.78260869565217,90,0.049900000000094,0.076131687242798,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.83574724197388,0.435319291220771
1945,-4.89130434782609,1,0.049900000000094,0.076092544987147,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.56809782981873,0.784048914909363
1946,10,92,0.049900000000094,0.076567317574512,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.04417157173157,0.404417157173157
1947,4.89130434782608,91,0.049900000000094,0.076527991782229,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.88028264045715,0.352752967314287
1948,10,92,0.049900000000094,0.07700205338809,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.9232771396637,0.320546189943949
1949,10,92,0.049900000000094,0.07747562852745,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.8031280040741,0.360625600814819
1950,4.89130434782608,91,0.049900000000094,0.077435897435898,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.20622205734253,0.382383823394775
1951,3.15217391304348,75,0.049900000000094,0.077396207073296,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.13510704040527,0.567553520202637
1952,4.89130434782608,91,0.049900000000094,0.077356557377049,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.35082793235779,0.435082793235779
1953,-4.02173913043478,9,0.049900000000094,0.07731694828469,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.65739345550537,0.731478691101074
1954,10,92,0.049900000000094,0.077789150460594,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.53849935531616,0.38462483882904
1955,4.78260869565217,90,0.049900000000094,0.077749360613811,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.52758526802063,0.381896317005158
1956,4.67391304347826,89,0.049900000000094,0.077709611451943,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.71851253509521,0.339814066886902
1957,10,92,0.049900000000094,0.078180889115994,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.07633662223816,0.407633662223816
1958,4.56521739130434,88,0.049900000000094,0.078140960163432,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.26071333885193,0.447193809917995
1959,4.89130434782608,91,0.049900000000094,0.078101071975498,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.83672070503235,0.36734414100647
1960,-4.78260869565217,2,0.049900000000094,0.078061224489796,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.71897387504578,0.572991291681925
1961,3.91304347826087,82,0.049900000000094,0.078021417644059,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.02247285842895,0.503745476404826
1962,-4.89130434782609,1,0.049900000000094,0.077981651376147,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.957087516784668,0.478543758392334
1963,10,92,0.049900000000094,0.078451349974529,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.77439546585083,0.396342209407262
1964,10,92,0.049900000000094,0.078920570264766,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.97025465965271,0.330028295516968
1965,-2.71739130434783,21,0.049900000000094,0.078880407124682,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.00490522384644,0.668301741282145
1966,4.89130434782608,91,0.049900000000094,0.07884028484232,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.10215997695923,0.443165710994176
1967,4.13043478260869,84,0.049900000000094,0.078800203355364,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.36263513565063,0.560439189275106
1968,-4.89130434782609,1,0.049900000000094,0.078760162601626,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.51230812072754,0.75615406036377
1969,10,92,0.049900000000094,0.079228034535297,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.44498610496521,0.240831017494202
1970,-4.89130434782609,1,0.049900000000094,0.079187817258883,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.52124500274658,0.760622501373291
1971,10,92,0.049900000000094,0.079654997463217,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.81963992118835,0.459978818893433
1972,4.67391304347826,89,0.049900000000094,0.079614604462475,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.10520696640015,0.345022996266683
1973,0.978260869565218,55,0.049900000000094,0.079574252407501,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.77248573303223,0.554497146606445
1974,-4.23913043478261,7,0.049900000000094,0.079533941236069,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.66993594169617,0.733987188339233
1975,10,92,0.049900000000094,0.08,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.13382983207703,0.355638305346171
1976,10,92,0.049900000000094,0.080465587044534,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.43492889404297,0.554366111755371
1977,4.89130434782608,91,0.049900000000094,0.080424886191199,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.98488330841064,0.33207360903422
1978,9.99999999999999,92,0.049900000000094,0.080889787664307,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.43888998031616,0.317063570022583
1979,4.67391304347826,89,0.049900000000094,0.080848913592724,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.84048771858215,0.426720857620239
1980,4.56521739130435,88,0.049900000000094,0.080808080808081,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.94404935836792,0.420578479766846
1981,10,92,0.049900000000094,0.081272084805654,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.07767510414124,0.384709388017654
1982,3.58695652173913,79,0.049900000000094,0.081231079717457,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.12296843528748,0.561484217643738
1983,9.99999999999999,92,0.049900000000094,0.081694402420575,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.94982242584229,0.371863901615143
1984,3.58695652173913,79,0.049900000000094,0.081653225806452,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.79064035415649,0.558128070831299
1985,10,92,0.049900000000094,0.082115869017632,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.32929062843323,0.444107552369436
1986,10,92,0.049900000000094,0.08257804632427,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.81125092506409,0.362250185012817
1987,4.89130434782608,91,0.049900000000094,0.082536487166583,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.58382487297058,0.505588324864705
1988,4.34782608695652,86,0.049900000000094,0.082494969818914,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.60643267631531,0.434405446052551
1989,4.67391304347825,89,0.049900000000094,0.0824534942182,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.33967852592468,0.355978568394979
1990,4.23913043478261,85,0.049900000000094,0.082412060301508,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.62641835212708,0.375202621732439
1991,4.56521739130434,88,0.049900000000094,0.082370668006027,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.88988733291626,0.361235916614533
1992,9.99999999999999,92,0.049900000000094,0.082831325301205,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.59239172935486,0.372826115290324
1993,4.78260869565217,90,0.049900000000094,0.082789764174611,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.28370666503906,0.328370666503906
1994,10,92,0.049900000000094,0.083249749247743,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.33617925643921,0.303289023312655
1995,10,92,0.049900000000094,0.083709273182957,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.83746194839478,0.405351706913539
1996,10,92,0.049900000000094,0.084168336673347,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.98505425453186,0.283579179218837
1997,0,46,0.049900000000094,0.084126189283926,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.28958821296692,0.57239705324173
1998,10,92,0.049900000000094,0.084584584584585,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.47196817398071,0.245328028996785
1999,4.56521739130434,88,0.049900000000094,0.084542271135568,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.23822546005249,0.404778182506561
2000,9.99999999999999,92,0.049900000000094,0.085,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.19464802742004,0.322665232878465
2001,10,92,0.049900000000094,0.085457271364318,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.07136178016663,0.383920222520828
2002,4.45652173913044,87,0.049900000000094,0.085414585414586,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.00826382637024,0.50413191318512
2003,4.67391304347825,89,0.049900000000094,0.08537194208687,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.67464995384216,0.403928944939061
2004,10,92,0.049900000000094,0.085828343313373,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.11135745048523,0.456817494498359
2005,10,92,0.049900000000094,0.086284289276808,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.38519525527954,0.596298813819885
2006,4.78260869565217,90,0.049900000000094,0.086241276171486,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.19809985160828,0.419809985160828
2007,4.78260869565217,90,0.049900000000094,0.086198305929248,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.38312005996704,0.340445722852434
2008,9.99999999999999,92,0.049900000000094,0.086653386454183,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.28184652328491,0.348991473515828
2009,4.78260869565217,90,0.049900000000094,0.086610253857641,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.1916515827179,0.432637631893158
2010,0.326086956521739,49,0.049900000000094,0.086567164179105,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.80872464179993,0.602908213933309
2011,10,92,0.049900000000094,0.087021382396818,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.64926242828369,0.294362492031521
2012,3.3695652173913,77,0.049900000000094,0.086978131212724,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.26781249046326,0.633906245231628
2013,4.78260869565217,90,0.049900000000094,0.086934923000497,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.75751757621765,0.393931082316807
